title,size,price,bedrooms,bathrooms
فيلا للبيع في شارع يلملم ، حي العقيق ، الرياض,260.0,1500000.0,3.0,5.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,280.0,900000.0,5.0,5.0
فيلا للبيع في شارع نجم الدين الأيوبي ، حي طويق ، الرياض,375.0,900000.0,3.0,5.0
فيلا للبيع في شارع الدوير ، حي العقيق ، الرياض,475.6799679165831,1895102.5614597956,4.70312813314618,5.0
فيلا للبيع في شارع علي البجادي ، الرياض,455.0,1400000.0,5.0,3.0
فيلا للبيع في شارع الديوان ، الرياض,375.0,1650000.0,4.0,3.0
فيلا للبيع في الرياض,215.0,830000.0,4.0,5.0
فيلا للبيع في الرياض,576.0,2200000.0,5.0,4.0
فيلا للبيع في شارع عفبف ، حي حطين ، الرياض,225.0,1600000.0,5.0,3.0
فيلا للبيع في الرياض,375.0,950000.0,5.0,4.0
فيلا للبيع في شارع ابي الحسن بن الاثير ، حي الشهداء ، الرياض,625.0,2800000.0,6.0,5.0
فيلا للبيع في حي القيروان ، الرياض,450.0,2100000.0,5.0,5.0
فيلا للبيع في حي الملك عبدالعزيز ، الرياض,200.0,1450000.0,3.0,3.0
فيلا للبيع في شارع الأنبار ، الرياض,600.0,1895102.5614597956,5.0,5.0
فيلا للبيع في الرياض,300.0,1500000.0,5.0,5.0
فيلا للبيع في شارع سميراء ، حي الشفا ، الرياض,475.6799679165831,980000.0,6.0,5.0
فيلا للبيع في شارع نجم الدين الأيوبي ، الرياض,285.0,900000.0,5.0,5.0
فيلا للبيع في حي القيروان ، الرياض,312.0,1775000.0,4.70312813314618,4.0
فيلا للبيع في شارع عبدالقادر الجزائري ، حي الدار البيضاء ، الرياض,250.0,750000.0,5.0,5.0
فيلا للبيع في حي الرمال ، الرياض,324.0,1100000.0,5.0,4.0
فيلا للبيع في شارع مالك بن الدخشم الخزرجي ، الرياض,255.0,920000.0,5.0,4.0
فيلا للبيع في شارع نجم الدين الأيوبي ، حي العوالي ، الرياض,312.0,1000000.0,5.0,5.0
فيلا للبيع في شارع زين بن احمد ، حي المربع ، الرياض,500.0,1500000.0,4.70312813314618,4.0
فيلا للبيع في حي العوالي ، الرياض,300.0,1100000.0,5.0,5.0
فيلا للبيع في شارع الغويري ، حي الربيع ، الرياض,250.0,1400000.0,4.0,4.0
فيلا للبيع في شارع الطائف ، حي ظهرة لبن ، الرياض,200.0,800000.0,4.70312813314618,5.0
فيلا للبيع في شارع رنية ، حي ظهرة لبن ، الرياض,450.0,1400000.0,3.0,3.0
فيلا للبيع في حي الياسمين ، الرياض,374.0,1900000.0,4.0,4.0
فيلا للبيع في الرياض,475.6799679165831,1895102.5614597956,4.70312813314618,5.0
فيلا للبيع في المملكة العربية السعودية,285.0,900000.0,5.0,5.0
فيلا للبيع في المملكة العربية السعودية,406.0,940000.0,5.0,5.0
فيلا للبيع في الرياض,300.0,930000.0,5.0,4.0
فيلا للبيع في الرياض,390.0,1250000.0,4.0,5.0
فيلا للبيع في حي المونسية ، الرياض,293.0,1350000.0,3.0,4.0
فيلا للبيع في الرياض,300.0,750000.0,3.0,3.0
فيلا للبيع في حي الياسمين ، الرياض,330.0,1750000.0,4.70312813314618,5.0
فيلا للبيع في الرياض,420.0,950000.0,5.0,5.0
فيلا للبيع في طريق الأمير تركي بن عبدالعزيز الأول ، الرياض,475.6799679165831,1895102.5614597956,4.70312813314618,5.0
فيلا للبيع في ملهم,475.6799679165831,1100000.0,4.70312813314618,5.0
فيلا للبيع في حي القادسية ، الرياض,400.0,1350000.0,6.0,5.0
فيلا للبيع في حي الرمال ، الرياض,656.0,2000000.0,4.0,5.0
فيلا للبيع في حي الرمال ، الرياض,276.0,980000.0,4.0,4.0
فيلا للبيع في حي حطين ، الرياض,475.6799679165831,1895102.5614597956,5.0,5.0
فيلا للبيع في شارع الاخلاص ، حي طويق ، الرياض,375.0,1170000.0,4.0,5.0
فيلا للبيع في الرياض,420.0,1300000.0,4.0,5.0
فيلا للبيع في طريق أنس ابن مالك ، الرياض,450.0,2400000.0,3.0,5.0
فيلا للبيع في الرياض,250.0,1150000.0,5.0,5.0
فيلا للبيع في حي المونسية ، الرياض,303.0,1400000.0,5.0,5.0
فيلا للبيع في حي عكاظ ، الرياض,375.0,1050000.0,5.0,4.0
فيلا للبيع في حي طويق ، الرياض,262.0,850000.0,5.0,5.0
فيلا للبيع في حي الرمال ، الرياض,375.0,1375000.0,5.0,5.0
فيلا للبيع في شارع نجم الدين الايوبي ، الرياض,450.0,1000000.0,3.0,5.0
فيلا للبيع في شارع فاطمة بنت محمد الطبري ، الرياض,250.0,870000.0,5.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,310.0,2200000.0,5.0,4.0
فيلا للبيع في حي بدر ، الرياض,390.0,1050000.0,5.0,5.0
فيلا للبيع في الرياض,250.0,1000000.0,4.0,5.0
فيلا للبيع في حي طويق ، الرياض,375.0,1150000.0,5.0,4.449167836374574
فيلا للبيع في حي الرمال ، الرياض,354.0,1200000.0,4.0,3.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,450.0,985000.0,4.0,3.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,260.0,820000.0,4.0,5.0
فيلا للبيع في حي الملقا ، الرياض,475.6799679165831,1895102.5614597956,5.0,5.0
فيلا للبيع في شارع النفود ، حي الغدير ، الرياض,675.0,2800000.0,5.0,4.0
فيلا للبيع في الرياض,450.0,1650000.0,5.0,5.0
فيلا للبيع في الرياض,400.0,1500000.0,5.0,5.0
فيلا للبيع في شارع غزه ، حي العوالي ، الرياض,400.0,1100000.0,5.0,5.0
فيلا للبيع في حي الملقا ، الرياض,500.0,1895102.5614597956,5.0,5.0
فيلا للبيع في حي طويق ، الرياض,360.0,850000.0,3.0,5.0
فيلا للبيع في طريق جدة الفرعي ، حي طويق ، الرياض,360.0,1150000.0,5.0,5.0
فيلا للبيع في حي المونسية ، الرياض,312.0,1400000.0,4.0,4.0
فيلا للبيع في الرياض,260.0,1200000.0,4.0,4.0
فيلا للبيع في حي العزيزية ، الرياض,462.0,1270000.0,5.0,5.0
فيلا للبيع في شارع الحضرة ، حي طويق ، الرياض,250.0,930000.0,5.0,5.0
فيلا للبيع في حي الرمال ، الرياض,324.0,1110000.0,5.0,5.0
فيلا للبيع في الرياض,412.0,1300000.0,5.0,4.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,450.0,1400000.0,5.0,5.0
فيلا للبيع في حي الرمال ، الرياض,308.0,1130000.0,5.0,5.0
فيلا للبيع في شارع عبدالله المويس ، حي الرمال ، الرياض,324.0,1180000.0,4.0,5.0
فيلا للبيع في حي الرمال ، الرياض,324.0,1180000.0,4.0,5.0
فيلا للبيع في حي الرمال ، الرياض,324.0,1150000.0,4.0,5.0
فيلا للبيع في المملكة العربية السعودية,450.0,1450000.0,5.0,5.0
فيلا للبيع في المملكة العربية السعودية,360.0,1100000.0,5.0,5.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,200.0,800000.0,5.0,5.0
فيلا للبيع في حي طويق ، الرياض,336.0,1200000.0,4.70312813314618,5.0
فيلا للبيع في شارع سليمان بن عبدالملك بن مروان ، الرياض,630.0,1700000.0,5.0,5.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,360.0,1150000.0,5.0,5.0
فيلا للبيع في الرياض,450.0,1400000.0,5.0,5.0
فيلا للبيع في شارع فاطمة بنت محمد الطبري ، الرياض,312.0,1150000.0,5.0,5.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,255.0,830000.0,5.0,5.0
فيلا للبيع في الرياض,324.0,1130000.0,4.0,4.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,515.0,1000000.0,3.0,5.0
فيلا للبيع في الرياض,385.0,1150000.0,4.0,4.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,360.0,1100000.0,6.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,240.0,1500000.0,4.0,5.0
فيلا للبيع في شارع عسير ، حي ظهرة لبن ، الرياض,200.0,800000.0,5.0,5.0
فيلا للبيع في الرياض,375.0,1100000.0,4.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,240.0,1500000.0,4.0,5.0
فيلا للبيع في شارع الناقورة ، حي نمار ، الرياض,475.6799679165831,1500000.0,4.70312813314618,5.0
فيلا للبيع في الرياض,560.0,1500000.0,4.70312813314618,5.0
فيلا للبيع في الرياض,528.0,1500000.0,4.70312813314618,4.0
فيلا للبيع في حي حطين ، الرياض,405.0,2600000.0,5.0,5.0
فيلا للبيع في شارع دارين ، حي الربوة ، الرياض,540.0,2000000.0,4.70312813314618,5.0
فيلا للبيع في الرياض,300.0,900000.0,5.0,5.0
فيلا للبيع في المملكة العربية السعودية,450.0,990000.0,5.0,4.0
فيلا للبيع في الرياض,210.0,800000.0,5.0,5.0
فيلا للبيع في المملكة العربية السعودية,200.0,1300000.0,4.0,3.0
فيلا للبيع في حي طويق ، الرياض,280.0,880000.0,4.0,4.0
فيلا للبيع في طريق ديراب الفرعي ، حي الشفا ، الرياض,640.0,1150000.0,4.0,5.0
فيلا للبيع في حي طويق ، الرياض,312.0,1050000.0,4.0,4.0
فيلا للبيع في شارع الشامي الصالحي ، حي الروضة ، الرياض,598.0,1400000.0,5.0,5.0
فيلا للبيع في شارع القريات ، حي الندى ، الرياض,306.0,1600000.0,6.0,5.0
فيلا للبيع في الرياض,420.0,1150000.0,3.0,5.0
فيلا للبيع في شارع سلطان بن نمر ، حي الرمال ، الرياض,288.0,1050000.0,3.0,4.449167836374574
فيلا للبيع في حي العوالي ، الرياض,450.0,1550000.0,5.0,5.0
فيلا للبيع في شارع نجم الدين الايوبي ، الرياض,300.0,900000.0,5.0,5.0
فيلا للبيع في الرياض,386.0,1100000.0,5.0,5.0
فيلا للبيع في شارع ريحانه بنت زيد ، الرياض,327.0,1480000.0,5.0,5.0
فيلا للبيع في حي الملقا ، الرياض,475.6799679165831,1895102.5614597956,4.0,5.0
فيلا للبيع في المملكة العربية السعودية,360.0,850000.0,5.0,4.0
فيلا للبيع في شارع عبدالعزيز القروي ، حي حطين ، الرياض,475.6799679165831,1895102.5614597956,5.0,5.0
فيلا للبيع في المملكة العربية السعودية,360.0,1550000.0,5.0,5.0
فيلا للبيع في الرياض,300.0,900000.0,5.0,5.0
فيلا للبيع في شارع نجم الدين الايوبي ، الرياض,362.0,1150000.0,5.0,5.0
فيلا للبيع في الرياض,337.0,1550000.0,4.70312813314618,5.0
فيلا للبيع في شارع المجمعة ، حي الربيع ، الرياض,325.0,1850000.0,5.0,5.0
فيلا للبيع في طريق الامير عبدالرحمن بن سعود ، الرياض,514.0,1450000.0,5.0,5.0
فيلا للبيع في شارع رقم 326 ، الرياض,325.0,1950000.0,5.0,5.0
فيلا للبيع في شارع عبدالقادر الجزائري ، حي الدار البيضاء ، الرياض,375.0,1200000.0,5.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,475.6799679165831,1895102.5614597956,3.0,5.0
فيلا للبيع في الرياض,372.0,1160000.0,5.0,5.0
فيلا للبيع في شارع النعيرية ، حي اليرموك ، الرياض,625.0,1800000.0,4.0,3.0
فيلا للبيع في شارع الغرسة ، حي الخليج ، الرياض,475.6799679165831,2000000.0,5.0,4.0
فيلا للبيع في الرياض,372.0,1160000.0,5.0,5.0
فيلا للبيع في الرياض,400.0,1800000.0,6.0,5.0
فيلا للبيع في طريق عثمان بن عفان ، الرياض,450.0,2100000.0,4.0,3.0
فيلا للبيع في شارع نجم الدين الايوبي ، حي العوالي ، الرياض,330.0,1895102.5614597956,5.0,5.0
فيلا للبيع في حي المونسية ، الرياض,375.0,1700000.0,5.0,5.0
فيلا للبيع في شارع عمر الدباس ، حي الربيع ، الرياض,510.0,2050000.0,5.0,5.0
فيلا للبيع في شارع نجم الدين الأيوبي ، الرياض,350.0,1050000.0,5.0,5.0
فيلا للبيع في الرياض,420.0,950000.0,4.70312813314618,5.0
فيلا للبيع في المملكة العربية السعودية,420.0,950000.0,5.0,5.0
فيلا للبيع في حي الرمال ، الرياض,331.0,1200000.0,3.0,4.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,475.6799679165831,1850000.0,5.0,5.0
فيلا للبيع في حي الملقا ، الرياض,503.0,1895102.5614597956,5.0,5.0
فيلا للبيع في طريق الثمامة ، حي الرمال ، الرياض,450.0,1895102.5614597956,5.0,3.0
فيلا للبيع في شارع نجم الدين الايوبي ، الرياض,406.0,1150000.0,5.0,4.0
فيلا للبيع في شارع محمد بن عبدالعزيز الدغيثر ، حي الصحافة ، الرياض,350.0,1800000.0,5.0,5.0
فيلا للبيع في الرياض,250.0,1200000.0,4.0,3.0
فيلا للبيع في شارع الجاحظ ، حي طويق ، الرياض,360.0,1100000.0,5.0,5.0
فيلا للبيع في الرياض,312.0,1100000.0,4.70312813314618,4.0
فيلا للبيع في الرياض,360.0,1100000.0,5.0,5.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,400.0,600000.0,5.0,4.0
فيلا للبيع في شارع حنين ، حي السويدي ، الرياض,475.6799679165831,850000.0,4.0,3.0
فيلا للبيع في الرياض,655.0,1900000.0,5.0,5.0
فيلا للبيع في الرياض,410.0,1300000.0,5.0,5.0
فيلا للبيع في شارع السهام ، الرياض,475.6799679165831,1895102.5614597956,4.0,4.0
فيلا للبيع في الرياض,350.0,1000000.0,5.0,4.0
فيلا للبيع في حي العوالي ، الرياض,450.0,990000.0,3.0,4.0
فيلا للبيع في حي الملك فيصل ، الرياض,600.0,1800000.0,5.0,5.0
فيلا للبيع في حي القادسية ، الرياض,376.0,1350000.0,4.0,5.0
فيلا للبيع في الرياض,475.6799679165831,1895102.5614597956,5.0,5.0
فيلا للبيع في طريق الأمير خالد بن بندر بن عبدالعزيز ، الرياض,312.0,1750000.0,4.0,4.0
فيلا للبيع في شارع عامر بن عوف ، حي اشبيلية ، الرياض,290.0,1200000.0,4.0,5.0
فيلا للبيع في حي القادسية ، الرياض,372.0,1330000.0,4.0,5.0
فيلا للبيع في الرياض,300.0,930000.0,5.0,4.0
فيلا للبيع في الرياض,450.0,2200000.0,5.0,4.449167836374574
فيلا للبيع في حي الرمال ، الرياض,228.0,920000.0,4.0,5.0
فيلا للبيع في شارع كعب بن زيد الأنصاري ، حي الرائد ، الرياض,420.0,1895102.5614597956,5.0,4.0
فيلا للبيع في الرياض,300.0,1150000.0,5.0,4.0
فيلا للبيع في شارع سليمان بن ماجد ، حي العريجاء الوسطى ، الرياض,400.0,500000.0,5.0,5.0
فيلا للبيع في شارع المعالي ، حي العقيق ، الرياض,237.0,1650000.0,4.0,5.0
فيلا للبيع في شارع الثبات ، حي طويق ، الرياض,250.0,930000.0,5.0,5.0
فيلا للبيع في الرياض,276.0,950000.0,5.0,5.0
فيلا للبيع في حي القيروان ، الرياض,338.0,2100000.0,4.0,4.449167836374574
فيلا للبيع في الرياض,247.0,1500000.0,4.0,3.0
فيلا للبيع في الرياض,400.0,1260000.0,4.0,4.0
فيلا للبيع في حي القادسية ، الرياض,375.0,1300000.0,4.0,5.0
فيلا للبيع في الرياض,270.0,940000.0,5.0,5.0
فيلا للبيع في الرياض,360.0,1150000.0,5.0,5.0
فيلا للبيع في شارع السارة ، حي الملقا ، الرياض,475.6799679165831,3000000.0,4.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,375.0,1800000.0,3.0,5.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,375.0,1080000.0,3.0,5.0
فيلا للبيع في شارع نفجان ، حي القدس ، الرياض,375.0,1900000.0,5.0,5.0
فيلا للبيع في الرياض,312.0,1700000.0,4.0,4.0
فيلا للبيع في حي ديراب ، الرياض,312.0,950000.0,5.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,362.0,1900000.0,5.0,5.0
فيلا للبيع في حي الحزم ، الرياض,312.0,950000.0,5.0,3.0
فيلا للبيع في حي ديراب ، الرياض,312.0,950000.0,5.0,3.0
فيلا للبيع في الرياض,450.0,970000.0,5.0,3.0
فيلا للبيع في حي حطين ، الرياض,475.6799679165831,1895102.5614597956,4.70312813314618,5.0
فيلا للبيع في طريق الملك خالد الفرعي ، الرياض,475.6799679165831,1895102.5614597956,4.70312813314618,5.0
فيلا للبيع في الرياض,300.0,900000.0,3.0,4.0
فيلا للبيع في الرياض,360.0,1200000.0,4.0,5.0
فيلا للبيع في حي طويق ، الرياض,360.0,1150000.0,5.0,5.0
فيلا للبيع في الرياض,385.0,1220000.0,5.0,4.0
فيلا للبيع في حي العوالي ، الرياض,450.0,1250000.0,5.0,4.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,450.0,1330000.0,5.0,5.0
فيلا للبيع في حي عكاظ ، الرياض,300.0,1050000.0,5.0,5.0
فيلا للبيع في طريق السيل الكبير ، الرياض,450.0,980000.0,5.0,4.0
فيلا للبيع في حي عكاظ ، الرياض,280.0,920000.0,5.0,5.0
فيلا للبيع في شارع رقم 24 ، حي الشهداء ، الرياض,475.6799679165831,1895102.5614597956,5.0,5.0
فيلا للبيع في الرياض,338.0,1900000.0,3.0,3.0
فيلا للبيع في حي الياسمين ، الرياض,250.0,1350000.0,5.0,5.0
فيلا للبيع في حي القادسية ، الرياض,372.0,1350000.0,4.0,5.0
فيلا للبيع في طريق الامام سعود بن فيصل ، حي الصحافة ، الرياض,377.0,1550000.0,4.0,4.0
فيلا للبيع في حي طويق ، الرياض,336.0,1200000.0,4.0,5.0
فيلا للبيع في حي الجزيرة ، الرياض,484.0,1100000.0,5.0,5.0
فيلا للبيع في شارع المدانة ، حي الحزم ، الرياض,375.0,1350000.0,5.0,5.0
فيلا للبيع في شارع ابن شيرين ، حي الدار البيضاء ، الرياض,250.0,750000.0,5.0,3.0
فيلا للبيع في شارع الخزامة ، حي هجرة لبن ، الرياض,400.0,2600000.0,4.70312813314618,4.449167836374574
فيلا للبيع في حي طويق ، الرياض,412.0,990000.0,4.0,5.0
فيلا للبيع في حي المونسية ، الرياض,210.0,950000.0,5.0,5.0
فيلا للبيع في شارع الأبطال ، حي الصحافة ، الرياض,525.0,1895102.5614597956,5.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,350.0,2000000.0,4.0,5.0
فيلا للبيع في شارع الصحابة ، حي اليرموك ، الرياض,300.0,1300000.0,5.0,3.0
فيلا للبيع في الرياض,600.0,1520000.0,5.0,5.0
فيلا للبيع في طريق الأمير محمد بن سلمان بن عبدالعزيز ، الرياض,324.0,1200000.0,5.0,5.0
فيلا للبيع في الرياض,275.0,1100000.0,6.0,3.0
فيلا للبيع في طريق الأمير محمد بن سعد بن عبدالعزيز ، حي الملقا ، الرياض,450.0,2700000.0,5.0,5.0
فيلا للبيع في شارع الطائف ، حي ظهرة لبن ، الرياض,450.0,1700000.0,5.0,5.0
فيلا للبيع في شارع نجم الدين الأيوبي ، حي طويق ، الرياض,375.0,870000.0,4.0,5.0
فيلا للبيع في حي طويق ، الرياض,223.0,850000.0,5.0,5.0
فيلا للبيع في حي طويق ، الرياض,360.0,1150000.0,5.0,5.0
فيلا للبيع في الرياض,375.0,1250000.0,4.0,5.0
فيلا للبيع في شارع المحاربي ، حي اشبيلية ، الرياض,475.6799679165831,2600000.0,5.0,4.0
فيلا للبيع في حي الرمال ، الرياض,324.0,1250000.0,4.70312813314618,5.0
فيلا للبيع في شارع البشارة ، حي النهضة ، الرياض,475.6799679165831,2200000.0,4.70312813314618,5.0
فيلا للبيع في حي الرمال ، الرياض,308.0,1130000.0,6.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,405.0,2200000.0,4.0,3.0
فيلا للبيع في حي الرمال ، الرياض,324.0,1200000.0,4.0,5.0
فيلا للبيع في حي الرمال ، الرياض,324.0,1200000.0,4.0,5.0
فيلا للبيع في شارع طلحة بن عبدالله ، حي الفيحاء ، الرياض,625.0,1500000.0,4.70312813314618,5.0
فيلا للبيع في الرياض,300.0,950000.0,5.0,4.0
فيلا للبيع في حي الملقا ، الرياض,502.0,1895102.5614597956,4.0,5.0
فيلا للبيع في شارع يزيد بن الأصم ، الرياض,250.0,1200000.0,4.0,3.0
فيلا للبيع في حي الياسمين ، الرياض,300.0,1600000.0,4.0,3.0
فيلا للبيع في شارع علي البجادي ، الرياض,375.0,1250000.0,5.0,5.0
فيلا للبيع في شارع ال دغيثر ، حي البديعة ، الرياض,475.6799679165831,1895102.5614597956,4.70312813314618,5.0
فيلا للبيع في حي حطين ، الرياض,532.0,1895102.5614597956,5.0,5.0
فيلا للبيع في شارع رقم 334 ، الرياض,360.0,1800000.0,4.0,3.0
فيلا للبيع في حي الياسمين ، الرياض,375.0,2100000.0,4.0,4.0
فيلا للبيع في المملكة العربية السعودية,270.0,930000.0,4.0,5.0
فيلا للبيع في شارع محمد ريس ، الرياض,308.0,1400000.0,5.0,5.0
فيلا للبيع في شارع هادي بن قرملة ، حي الدار البيضاء ، الرياض,432.0,1200000.0,5.0,4.0
فيلا للبيع في شارع فتيان بن احمد ، حي شبرا ، الرياض,475.6799679165831,1895102.5614597956,4.70312813314618,5.0
فيلا للبيع في حي المونسية ، الرياض,375.0,1700000.0,4.0,5.0
فيلا للبيع في الرياض,360.0,1180000.0,5.0,5.0
فيلا للبيع في شارع ميسان ، حي قرطبة ، الرياض,390.0,1800000.0,5.0,3.0
فيلا للبيع في شارع القشيري ، حي الندى ، الرياض,280.0,1650000.0,5.0,5.0
فيلا للبيع في الرياض,348.0,1600000.0,5.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,300.0,1700000.0,4.0,4.0
فيلا للبيع في الرياض,450.0,2200000.0,4.0,5.0
فيلا للبيع في شارع بلال بن رباح ، حي طويق ، الرياض,530.0,1100000.0,5.0,5.0
فيلا للبيع في حي العوالي ، الرياض,370.0,1200000.0,5.0,5.0
فيلا للبيع في حي القادسية ، الرياض,405.0,1500800.0,4.70312813314618,4.0
فيلا للبيع في المملكة العربية السعودية,543.0,1000000.0,3.0,4.0
فيلا للبيع في حي المونسية ، الرياض,312.0,1350000.0,5.0,5.0
فيلا للبيع في المملكة العربية السعودية,390.0,1500000.0,4.0,4.0
فيلا للبيع في شارع عماد الدين الاصفهاني ، حي المروج ، الرياض,500.0,1400000.0,5.0,5.0
فيلا للبيع في الرياض,324.0,1300000.0,3.0,4.449167836374574
فيلا للبيع في الرياض,278.0,1100000.0,4.0,4.0
فيلا للبيع في الرياض,374.0,1180000.0,3.0,4.0
فيلا للبيع في شارع عسير ، حي ظهرة لبن ، الرياض,200.0,900000.0,5.0,5.0
فيلا للبيع في شارع جديدة ، حي الصحافة ، الرياض,500.0,1895102.5614597956,5.0,5.0
فيلا للبيع في الرياض,450.0,1850000.0,3.0,5.0
فيلا للبيع في حي الرمال ، الرياض,350.0,1200000.0,5.0,4.0
فيلا للبيع في الرياض,450.0,950000.0,3.0,4.0
فيلا للبيع في الرياض,375.0,870000.0,5.0,5.0
فيلا للبيع في الرياض,325.0,1050000.0,3.0,5.0
فيلا للبيع في حي الرمال ، الرياض,375.0,1000300.0,5.0,5.0
فيلا للبيع في شارع جمعان بن ناصر ، حي الملك فيصل ، الرياض,475.6799679165831,2700000.0,4.70312813314618,5.0
فيلا للبيع في حي طويق ، الرياض,300.0,900000.0,5.0,5.0
فيلا للبيع في الرياض,275.0,1350000.0,5.0,4.0
فيلا للبيع في الرياض,375.0,1550000.0,5.0,5.0
فيلا للبيع في الرياض,300.0,1100000.0,6.0,5.0
فيلا للبيع في شارع عبدالله بن سيف ، حي العقيق ، الرياض,456.0,1650000.0,5.0,5.0
فيلا للبيع في حي طويق ، الرياض,400.0,1100000.0,5.0,5.0
فيلا للبيع في شارع عبدالملك السلمي ، حي البديعة ، الرياض,475.6799679165831,1200000.0,5.0,5.0
فيلا للبيع في حي القادسية ، الرياض,495.0,1750000.0,4.0,5.0
فيلا للبيع في شارع 246 ، الرياض,600.0,1895102.5614597956,6.0,5.0
فيلا للبيع في شارع نجم الدين الايوبي ، الرياض,514.0,1450000.0,5.0,5.0
فيلا للبيع في الرياض,400.0,1050000.0,4.0,5.0
فيلا للبيع في شارع البجادية ، حي ديراب ، الرياض,312.0,1000000.0,5.0,5.0
فيلا للبيع في الرياض,610.0,1150000.0,4.0,4.0
فيلا للبيع في حي ديراب ، الرياض,340.0,1100000.0,5.0,5.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,420.0,950000.0,5.0,5.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,450.0,1120000.0,4.0,5.0
فيلا للبيع في الرياض,380.0,1900000.0,5.0,5.0
فيلا للبيع في الرياض,276.0,1350000.0,4.0,3.0
فيلا للبيع في طريق الملك فهد ، الرياض,348.0,1550000.0,5.0,4.449167836374574
فيلا للبيع في طريق أنس ابن مالك ، الرياض,337.0,2200000.0,4.0,3.0
فيلا للبيع في حي طويق ، الرياض,300.0,900000.0,5.0,5.0
فيلا للبيع في حي طويق ، الرياض,300.0,900000.0,5.0,5.0
فيلا للبيع في حي الرمال ، الرياض,375.0,1300000.0,5.0,5.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,255.0,850000.0,6.0,5.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,300.0,900000.0,5.0,5.0
فيلا للبيع في الرياض,405.0,1550000.0,3.0,4.0
فيلا للبيع في شارع نجم الدين الأيوبي ، الرياض,450.0,950000.0,5.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,400.0,2600000.0,5.0,5.0
فيلا للبيع في شارع نجم الدين الايوبي ، الرياض,300.0,900000.0,4.0,5.0
فيلا للبيع في حي الملقا ، الرياض,600.0,1895102.5614597956,5.0,4.0
فيلا للبيع في الرياض,475.6799679165831,2100000.0,5.0,5.0
فيلا للبيع في حي طويق ، الرياض,300.0,900000.0,5.0,5.0
فيلا للبيع في حي الحزم ، الرياض,325.0,1080000.0,4.0,5.0
فيلا للبيع في شارع القويعية ، حي النزهة ، الرياض,475.6799679165831,2600000.0,4.70312813314618,5.0
فيلا للبيع في شارع المثنى بن حارثة ، حي الشفا ، الرياض,440.0,830000.0,6.0,5.0
فيلا للبيع في شارع النشرة ، حي اليرموك ، الرياض,325.0,1330000.0,4.70312813314618,5.0
فيلا للبيع في الرياض,200.0,1200000.0,4.0,5.0
فيلا للبيع في شارع جبل المحاصير ، حي النخيل ، الرياض,307.0,2350000.0,4.0,3.0
فيلا للبيع في الرياض,300.0,1700000.0,4.0,4.449167836374574
فيلا للبيع في الرياض,207.0,1250000.0,3.0,4.449167836374574
فيلا للبيع في المملكة العربية السعودية,325.0,1600000.0,5.0,3.0
فيلا للبيع في شارع انس ابن مالك ، حي الملقا ، الرياض,450.0,2600000.0,5.0,5.0
فيلا للبيع في شارع جبل باطن ، حي قرطبة ، الرياض,360.0,1750000.0,5.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,375.0,1400000.0,4.0,4.0
فيلا للبيع في الرياض,300.0,920000.0,6.0,4.0
فيلا للبيع في شارع عثمان بن صدقة ، الرياض,406.0,1160000.0,6.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,390.0,1500000.0,4.70312813314618,5.0
فيلا للبيع في شارع الرويتع ، حي العليا ، الرياض,640.0,2000000.0,4.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,375.0,1700000.0,3.0,5.0
فيلا للبيع في الرياض,510.0,1400000.0,5.0,4.0
فيلا للبيع في الرياض,435.0,1560000.0,5.0,5.0
فيلا للبيع في طريق الأمير تركي بن عبدالعزيز الأول ، حي الملقا ، الرياض,475.6799679165831,1895102.5614597956,4.70312813314618,5.0
فيلا للبيع في شارع سويد بن حارثة ، الرياض,475.6799679165831,1895102.5614597956,4.70312813314618,5.0
